Date (DD-Mon-YY),Year ,Month ,Month Adjusted ,Site,Site Type,Net,Tag #,Fish Type,Fish Type code,TL,SL,Sex,Mass,Stomach,Gonads,Comments,Data inputter's comments,R Sample Name,R Sample Name (Hab)
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8.5,7,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.8,6.4,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8.5,7,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.7,6.4,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7,6.2,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.6,6,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8,6.5,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.9,6.3,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.9,6.5,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.5,6,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.8,6.2,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8.1,6.5,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.8,6.2,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.8,6.1,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8,6.5,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.8,6.3,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8,6.5,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.8,6.3,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.5,6,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.5,6,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8,6.5,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.5,6,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8,6.5,1,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,7.5,6.1,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Hp,6,8.3,6.8,2,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,66,Nile Perch,7,23,19,2,121.06,0,1,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,65,Nile Perch,7,9,7.5,0,7.95,1,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,64,Nile Perch,7,9,7.5,0,7.06,0,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Brycinus,2,10,8,,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Brycinus,2,10.5,8.5,,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,5,,Brycinus,2,9,7.2,,,,,,,2012-Nov-2-5,2-5
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Hp,6,7.5,6,1,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Hp,6,7.9,6.5,2,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Hp,6,8,6.5,2,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Hp,6,8,6.5,1,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Hp,6,7.2,5.4,1,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Hp,6,7.9,6.3,1,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Hp,6,8,6.5,1,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Hp,6,7.6,6,1,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,11,9,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,10.9,8.9,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,10.5,8.2,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,10.5,8.2,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,10.7,8.5,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,10.5,8.5,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,9.5,7.8,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,9,7.2,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,9.2,7.2,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,,Brycinus,2,10.1,8,,,,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,20,67,Nile Perch,7,10,8.2,0,11.14,0,,,,2012-Nov-2-20,2-20
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,7.6,6.1,1,,,,,,2012-Nov-2-100,2-100
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,7.5,6,1,,,,,,2012-Nov-2-100,2-100
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,8.1,6.5,1,,,,,,2012-Nov-2-100,2-100
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,7.7,6,1,,,,,,2012-Nov-2-100,2-100
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,7.7,6.1,1,,,,,,2012-Nov-2-100,2-100
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,7.7,6.3,1,,,,,,2012-Nov-2-100,2-100
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,8,6.5,1,,,,,,2012-Nov-2-100,2-100
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,8.1,6.6,1,,,,,,2012-Nov-2-100,2-100
29-11-12,2012,Nov,Nov,Receeded  Hippo Grass Far,2,100,,Hp,6,8.1,6.5,1,,,,,,2012-Nov-2-100,2-100
14-12-12,2012,Dec,Dec,Kazi Lagoon ,4,Mid,68,Nile Perch,7,28,23,2,220,0,1,,Says Kazi Lagoon,2012-Dec-4-Mid,4-Mid
14-12-12,2012,Dec,Dec,Kazi Lagoon,4,Mid,69,Nile Perch,7,9.4,7.7,0,8.82,0,,,,2012-Dec-4-Mid,4-Mid
14-12-12,2012,Dec,Dec,Kazi Lagoon,4,Mid,,Hp,6,8.5,7.2,2,,,,,,2012-Dec-4-Mid,4-Mid
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,8,6.5,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,7.6,6.1,2,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,8,6.5,2,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,8.2,6.7,2,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,8.2,6.6,2,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,8.8,7.1,2,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,8.3,6.7,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Beadlei,12,16.2,13.2,2,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,70,Nile Perch,7,21.1,17.3,1,101.85,0,1,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Beadlei,12,14.6,12,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,71,Nile Perch,7,13.5,11.1,2,29.02,1,1,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,8.1,6.5,2,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,5,,Hp,6,9.2,7.5,2,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,20,,Beadlei,12,11.3,9.2,2,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,20,,Hp,6,8.4,6.7,2,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,20,,Hp,6,8.5,7,2,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,20,,Hp,6,8.5,7,2,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,20,,Hp,6,8.1,6.3,2,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,20,,Hp,6,8,6.5,1,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,20,72,Nile Perch,7,14.2,11.5,1,29.93,0,1,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,20,73,Nile Perch,7,21.5,17.5,2,104.09,1,1,Net Set has been removed by beach seiners and left out on the shore/deposited on the shore,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,100,,Hp,6,8.1,6.5,2,,,,"Contents followed hereby below. Seems to have been removed in ""neaving"" so whole set of fish could be intact",,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,100,74,Nile Perch,7,8.6,7,0,6.95,0,,(ie all fish that could've been caught even if nets had been removed),,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,100,,Hp,6,8.4,6.6,1,,,,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,100,,Hp,6,7.5,6.1,2,,,,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,100,75,Nile Perch,7,18,9.1,2,15.23,0,1,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,100,76,Nile Perch,7,21.2,17.1,2,102.73,1,1,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,100,77,Nile Perch,7,30.3,24.2,2,280,0,1,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Near,4,100,78,Nile Perch,7,26.5,21.5,2,220,1,1,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Hp,6,8.6,7,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Hp,6,7.8,6.4,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Hp,6,7.6,6.2,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Hp,6,7.5,6,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Hp,6,8.5,7,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Hp,6,8,6.4,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Hp,6,8.1,6.5,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Beadlei,12,13.9,11.5,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,Hp,6,12.5,10.2,1,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,,ON,10,17.1,30.2,,,,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,79,Nile Perch,7,15.5,12.5,2,37.32,0,1,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,5,80,Nile Perch,7,11.1,9.1,0,13.93,0,,,,2012-Dec-4-5,4-5
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,81,Nile Perch,7,12.5,10,2,20.86,0,1,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,8.2,6.5,1,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,8.2,6.5,1,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,8.1,6.5,1,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,8,6.4,2,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,7.7,6,2,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,7.8,6.4,2,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,8,6.4,1,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,8,6.4,1,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,,Hp,6,7.6,6,1,,,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,20,82,Nile Perch,7,9.5,7.8,0,8.89,0,,,,2012-Dec-4-20,4-20
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,100,83,Nile Perch,7,13.8,11,1,28.1,0,1,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,100,,Hp,6,8.6,7,1,,,,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,100,84,Nile Perch,7,10.6,8.5,0,13.03,0,,,,2012-Dec-4-100,4-100
14-12-12,2012,Dec,Dec,Kazi Lagoon Far,4,100,85,Nile Perch,7,10.8,9,2,13.06,0,1,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest,4,Mid,,Hp,6,8.1,6.5,2,,,,,,2012-Dec-4-Mid,4-Mid
17-12-12,2012,Dec,Dec,Kazi Forest,4,Mid,86,Nile Perch,7,9.6,8,0,9.58,1,,,,2012-Dec-4-Mid,4-Mid
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,5,,Beadlei,12,16.6,13.7,2,,,,Egg laden,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,5,,Hp,6,7.7,6.5,1,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,5,,Hp,6,8,6.4,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,5,,Hp,6,8,6.4,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,5,,Hp,6,8.1,6.5,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,5,,Hp,6,7.9,6.3,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,5,,Hp,6,7.3,6,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,20,,Hp,6,10,8,,,,,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,20,87,Nile Perch,7,11.2,9.4,0,14.22,0,,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,20,,Hp,6,7.7,6.1,,,,,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,20,88,Nile Perch,7,30.3,25,2,200,0,2,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,20,,Mukene,20,5.8,4.8,,,,,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,100,89,Nile Perch,7,9.6,8,0,8.4,0,,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,100,90,Nile Perch,7,9.5,8,0,9.26,1,,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,100,,Hp,6,7.5,6.1,,,,,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,100,91,Nile Perch,7,10.7,9,0,12.88,0,,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest Near,4,100,92,Nile Perch,7,22,18.1,1,118.95,1,1,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,93,Nile Perch,7,17,14,2,56.39,0,1,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,8.5,7,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,8,6.5,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,8.9,7.3,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,8,6.5,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,9.2,7.5,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,8.5,7.2,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,8,6.5,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,8.5,7,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,5,,Hp,6,7.5,6.1,,,,,,,2012-Dec-4-5,4-5
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,20,94,Nile Perch,7,29.5,24,1,280,0,1,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,20,95,Nile Perch,7,19.3,15.8,2,78.32,0,1,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,20,,OR,15,6.5,5.4,,,,,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,20,,Hp,6,8.7,7,,,,,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,20,96,Nile Perch,7,20.5,16.4,1,9.86,1,,,,2012-Dec-4-20,4-20
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,100,,Brycinus,2,10.9,8.5,,,,,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,100,,Hp,6,7.5,6.3,,,,,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,100,97,Nile Perch,7,9.5,8,0,9.04,0,,,,2012-Dec-4-100,4-100
17-12-12,2012,Dec,Dec,Kazi Forest Far,4,100,98,Nile Perch,7,10.5,8.5,0,13.18,1,,,,2012-Dec-4-100,4-100
18-12-12,2012,Dec,Dec,Kaziru Landing,4,Mid,99,Nile Perch,7,29.5,24,2,240,0,1,,Could be Mukigo,2012-Dec-4-Mid,4-Mid
18-12-12,2012,Dec,Dec,Kaziru Landing,4,Mid,100,Nile Perch,7,12.5,10,1,22.12,1,1,,,2012-Dec-4-Mid,4-Mid
18-12-12,2012,Dec,Dec,Kaziru Landing,4,Mid,,Hp,6,7.5,6,,,,,,,2012-Dec-4-Mid,4-Mid
18-12-12,2012,Dec,Dec,Kaziru Landing,4,Mid,101,Nile Perch,7,39.2,32,,540,0,,,,2012-Dec-4-Mid,4-Mid
18-12-12,2012,Dec,Dec,Kaziru Landing,4,Mid,102,Nile Perch,7,21,17.2,1,94.34,0,1,,,2012-Dec-4-Mid,4-Mid
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,103,Nile Perch,7,14.3,17.7,2,36.56,0,1,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,104,Nile Perch,7,20.5,16.5,1,82.24,1,1,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,,OR,15,15.9,13,,,,,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,105,Nile Perch,7,19.6,15.8,2,85.76,0,1,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,106,Nile Perch,7,21,17,2,113.55,1,1,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,107,Nile Perch,7,19.6,16,1,87.47,0,1,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,108,Nile Perch,7,21.6,17.6,2,119.39,0.5,1,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,109,Nile Perch,7,17.5,14.5,1,60.91,0,1,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,,Hp,6,7.2,5.9,,,,,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,5,,Hp,6,8.5,6.7,,,,,,,2012-Dec-4-5,4-5
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8,6.5,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,7.9,6.7,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,7.6,6.2,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,7.6,6.3,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8,6.5,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8.4,6.4,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8.2,6.4,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8,6.5,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8.3,6.7,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,110,Nile Perch,7,11.2,9,0,15.75,0,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,7.6,6.2,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,7.5,6,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8.3,6.6,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8.1,6.3,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,7.5,6,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,,Hp,6,8.3,6.6,,,,,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,116,Nile Perch,7,26.1,21,2,200,0,1,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,114,Nile Perch,7,23.5,19.2,1,136.74,0,1,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,115,Nile Perch,7,20.5,16.2,1,87.34,1,1,,,2012-Dec-4-20,4-20
18-12-12,2012,Dec,Dec,Kaziru Landing Near,4,20,113,Nile Perch,7,19.5,15.5,1,78.27,0.5,1,,,2012-Dec-4-20,4-20
